SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,CO,CO_2.1,CO_2.2,CO_3.1,CO_3.2
CS6SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 6D, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: Nylon, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat according to API 6D.","BALL VALVE FL, FB, LP, TRUNNION BALL, API 6D, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, SEAT INSERTS NYLON, API 607, GO. API 6D","18""",18,-,-,-,RTJ,1500,0,0,BAV26B0F1C,VALVULAS DE BOLA ,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 6D, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: Nylon, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat according to API 6D.","BALL VALVE FL, FB, LP, TRUNNION BALL, API 6D, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, SEAT INSERTS NYLON, API 607, GO. API 6D","20""",20,-,-,-,RTJ,1500,0,0,BAV26B0F1C,VALVULAS DE BOLA ,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,BAL,7,"Ball Valve Flanged Ends, Full Bore, Long Pattern, Trunnion Ball, API 6D, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: Nylon, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat according to API 6D.","BALL VALVE FL, FB, LP, TRUNNION BALL, API 6D, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, SEAT INSERTS NYLON, API 607, GO. API 6D","24""",24,-,-,-,RTJ,1500,0,0,BAV26B0F1C,VALVULAS DE BOLA ,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 1500, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 1500, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1/2""",0.5,-,-,-,SW,1500,0,0,CLV26F0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 1500, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 1500, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","3/4""",0.75,-,-,-,SW,1500,0,0,CLV26F0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 1500, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 1500, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1""",1,-,-,-,SW,1500,0,0,CLV26F0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 1500, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 1500, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1-1/2""",1.5,-,-,-,SW,1500,0,0,CLV26F0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","2""",2,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","3""",3,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","4""",4,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","6""",6,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","8""",8,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","10""",10,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","12""",12,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","14""",14,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","16""",16,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","18""",18,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","20""",20,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","24""",24,-,-,-,RTJ,1500,0,0,CKV26B0B2B,VALVULAS ANTI-RETORNO (CHEQUE),"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 1500,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1/2""",0.5,-,-,-,RTJ,1500,3.4,0,MFV26B0I2I,INTEGRAL MONOFLANGE VALVE,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 150,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 150 DE DIAMETRO
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","3/4""",0.75,-,-,-,RTJ,1500,3.4,0,MFV26B0I2I,INTEGRAL MONOFLANGE VALVE,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 150,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 150 DE DIAMETRO
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1""",1,-,-,-,RTJ,1500,5.5,0,MFV26B0I2I,INTEGRAL MONOFLANGE VALVE,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 150,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 150 DE DIAMETRO
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1-1/2""",1.5,-,-,-,RTJ,1500,7.8,0,MFV26B0I2I,INTEGRAL MONOFLANGE VALVE,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ",MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO,PRUEBAS HIDROSTATICAS ANSI 150,PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 150 DE DIAMETRO
