SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 40","6""",6,"4""",4,40x40,BW,-,3.9,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 20 x 40","8""",8,"4""",4,20x40,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 20 x 40","8""",8,"6""",6,20x40,BW,-,6.5,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","10""",10,"6""",6,30x40,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 20","10""",10,"8""",8,30x20,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","12""",12,"6""",6,30x40,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 20","12""",12,"8""",8,30x20,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","12""",12,"10""",10,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 20","14""",14,"8""",8,30x20,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","14""",14,"10""",10,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","14""",14,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 20","16""",16,"8""",8,40x20,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 30","16""",16,"10""",10,40x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 30","16""",16,"12""",12,40x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 30","16""",16,"14""",14,40x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","18""",18,"10""",10,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","18""",18,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","18""",18,"14""",14,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","18""",18,"16""",16,30x40,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"10""",10,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"14""",14,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","20""",20,"16""",16,30x40,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"18""",18,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"14""",14,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","24""",24,"16""",16,30x40,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"18""",18,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,ERE,2,"Eccentric reducer, Seamless, ASME B16.9, BW Ends Reducer Size: 2"" - 20""","RED ECC, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"20""",20,30x30,BW,-,0,0,-,4.2,SUMINISTRO REDUCCCIONES EXCENTRICAS,
CS2SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,"1/2""",0.5,-,SW,3000,0.33,0,-,,,
CS2SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1,"1/2""",0.5,-,SW,3000,0.53,0,-,,,
CS2SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1,"3/4""",0.75,-,SW,3000,0.53,0,-,,,
CS2SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,"1/2""",0.5,-,SW,3000,1.35,0,-,,,
CS2SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,"3/4""",0.75,-,SW,3000,1.35,0,-,,,
CS2SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,"1""",1,-,SW,3000,1.35,0,-,,,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 40","3""",3,"2""",2,40x40,BW,-,2.9,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 40","4""",4,"2""",2,40x40,BW,-,4.99,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 40","4""",4,"3""",3,40x40,BW,-,5.18,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 40","6""",6,"3""",3,40x40,BW,-,16,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 40","6""",6,"4""",4,40x40,BW,-,16,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 20 x 40","8""",8,"4""",4,20x40,BW,-,28,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 20 x 40","8""",8,"6""",6,20x40,BW,-,28,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","10""",10,"6""",6,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 20","10""",10,"8""",8,30x20,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","12""",12,"6""",6,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 20","12""",12,"8""",8,30x20,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","12""",12,"10""",10,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 20","14""",14,"8""",8,30x20,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","14""",14,"10""",10,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","14""",14,"12""",12,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 20","16""",16,"8""",8,40x20,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 30","16""",16,"10""",10,40x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 30","16""",16,"12""",12,40x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 40 x 30","16""",16,"14""",14,40x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","18""",18,"10""",10,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","18""",18,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","18""",18,"14""",14,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","18""",18,"16""",16,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"10""",10,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"14""",14,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","20""",20,"16""",16,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","20""",20,"18""",18,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"12""",12,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"14""",14,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 40","24""",24,"16""",16,30x40,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"18""",18,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends Branch: 2"" - 20""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, BW, SCH 30 x 30","24""",24,"20""",20,30x30,BW,-,0,0,-,4.2,SUMINISTRO DE REDUCER TEE,
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","2""",2,-,-,-,RF,150,16,0,-,4.2,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 2 "" "
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","3""",3,-,-,-,RF,150,30,0,-,4.2,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 3 "" "
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","4""",4,-,-,-,RF,150,50,0,-,4.2,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 4 "" "
CS2SA1,MS,YST,6,"ASTM A216 GR. WCB, Strainer ""Y"" Type; Mnf. Std.; Raised Face Ends as per ASME B16.5; Screen (temporary & permanent): AISI 304; Mesh size or opening for centrifugal pumps: 5x5 for 3"" and under, 3x3 between 3"" to 6"", 1/2in for over 6""; Blind flange: ASTM A105, ASME B16.5; Bolt & nuts: A193 Gr.B7/A194 Gr.2H; Gasket: Spiral Wound Gasket AISI 304/Graphite - Inner AISI 304/Outer CS, ASME B16.20; Drain: ASTM A105, 3/4"" Hexagonal Type Plug, NPTF end, ASME B16.11; Strainers shall be supplied assembled with permanent mesh; Temporary screen is only for commissioning","A216 GR.WCB, STRAINER ""Y"" TYPE; RF B16.5; SCREEN SS304; MESH SIZE 5X5 FOR 3"" AND UNDER, 3X3 BETWEEN 3"" TO 6"", 1/2IN FOR OVER 6""; BLIND FLANGE A105, B16.5 SWG GCI SS304, B16.20; DRAIN A105, 3/4"" HEX TYPE PLUG, NPTF END, B16.11","6""",6,-,-,-,RF,150,92,0,-,4.2,TIPO Y ANSI 150," SUMINISTRO DE FILTROS TIPO Y ANSI 150 DE Ø 6 "" "
