SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION,MANUFACTURING_CODE,MANUFACTURING_TITLE,MANUFACTURING_DESCRIPTION,ERECTION_CODE,ERECTION_TITLE,ERECTION_DESCRIPTION
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","6""",6,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 6""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","8""",8,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 8""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","10""",10,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 10""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","12""",12,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 12""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","14""",14,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 14""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","16""",16,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 16""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","18""",18,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 18""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","20""",20,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 20""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20"""
CS6SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, Installation: Horizontal or Vertical, RTJ Faces, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 1500, INST HORIZ/VERT, RTJ FACES, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","24""",24,-,-,-,RTJ,1500,0,0,CKV26B0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 24""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24"""
CS6SA1,VL,DBB,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","3/4""",0.75,-,-,-,RTJ,1500,3.4,0,MFV26B0I2I,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS6SA1,VL,DBB,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1-1/2""",1.5,-,-,-,RTJ,1500,7.8,0,MFV26B0I2I,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS6SA1,VL,DBB,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 1500, RTJ / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 1500, RTJ/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH, SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","2""",2,-,-,-,RTJ,1500,11.4,0,MFV26B0I2I,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS6SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 1500, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 1500, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","1/2""",0.5,-,-,-,SW,1500,0,0,GAV26F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 1500#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 1500# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS6SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 1500, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 1500, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","3/4""",0.75,-,-,-,SW,1500,0,0,GAV26F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 1500#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 1500# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS6SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 1500, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 1500, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","1""",1,-,-,-,SW,1500,0,0,GAV26F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 1500#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 1500# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS6SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 1500, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 1500, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","1-1/2""",1.5,-,-,-,SW,1500,0,0,GAV26F0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS 1500#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 1500# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS6SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","2""",2,-,-,-,RTJ,1500,0,0,GAV26B0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS6SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","3""",3,-,-,-,RTJ,1500,0,0,GAV26B0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 3""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 3"""
CS6SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, Bolted Bonnet, A193  Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","4""",4,-,-,-,RTJ,1500,0,0,GAV26B0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 4""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 4"""
CS6SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, Bolted Bonnet, A193  Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","6""",6,-,-,-,RTJ,1500,0,0,GAV26B0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 6""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6"""
CS6SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, Bolted Bonnet, A193  Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","8""",8,-,-,-,RTJ,1500,0,0,GAV26B0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 8""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8"""
CS6SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 1500, RTJ Faces, Ends as per ASME B16.5, Bolted Bonnet, A193  Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 1500, RTJ FACES, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","10""",10,-,-,-,RTJ,1500,0,0,GAV26B0B2B,4.3,VALVULAS DE COMPUERTA,-,4.14,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 10""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10"""
