SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_DESCRIPTION,MANUFACTURING_DESCRIPTION,ERECTION_DESCRIPTION,DEMOLITION_DESCRIPTION
CS3SA1,VL,BAL,4,"Ball Valve Flanged Ends, Reduced Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 300, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","12""",12,-,-,-,RF,300,477,0,BAV22A0F1C,"SUMINISTRO DE BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO, 12""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 12""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12""",-
CS3SA1,VL,BAL,4,"Ball Valve Flanged Ends, Reduced Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 300, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","14""",14,-,-,-,RF,300,584,0,BAV22A0F1C,"SUMINISTRO DE BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO, 14""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 14""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14""",-
CS3SA1,VL,BAL,4,"Ball Valve Flanged Ends, Reduced Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 300, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","16""",16,-,-,-,RF,300,755,0,BAV22A0F1C,"SUMINISTRO DE BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO, 16""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 16""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16""",-
CS3SA1,VL,BAL,4,"Ball Valve Flanged Ends, Reduced Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 300, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","18""",18,-,-,-,RF,300,905,0,BAV22A0F1C,"SUMINISTRO DE BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO, 18""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 18""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18""",-
CS3SA1,VL,BAL,4,"Ball Valve Flanged Ends, Reduced Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 300, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","20""",20,-,-,-,RF,300,1409,0,BAV22A0F1C,"SUMINISTRO DE BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO, 20""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 20""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20""",-
CS3SA1,VL,BAL,4,"Ball Valve Flanged Ends, Reduced Bore, Long Pattern, Trunnion Ball, API 608, ASTM A216 Gr.WCB, Class 300, RF, Ends as per ASME B16.5, ASTM A105N + ENP (3mils to ASTM B733) Ball, AISI 410 Stem, 2 or 3 Pcs Split Body Side Entry, Bolted Connection, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Stem Seal: Graphite, Seat Rings: ASTM A105N + ENP (3mils to ASTM B733), Seat Inserts: RPTFE, Fire Safe as per API 607, GO, O-ring: Viton. Emergency sealant injection point on stem and seat","BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO","24""",24,-,-,-,RF,300,2045,0,BAV22A0F1C,"SUMINISTRO DE BALL VALVE FL, RB, LP, TRUNNION BALL, API 608, A216 GR.WCB, CL 300, RF, B16.5, A105N + ENP BALL, SS410 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, SPW SS304/GRAPH, SEAT RINGS A105N + ENP, API 607, GO, 24""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 24""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24""",-
CS3SA1,VL,CHL,4,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1/2""",0.5,-,-,-,SW,800,1.4,0,CLV24F0B2B,"SUMINISTRO DE LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8, 1/2""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2""",-
CS3SA1,VL,CHL,4,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","3/4""",0.75,-,-,-,SW,800,2.5,0,CLV24F0B2B,"SUMINISTRO DE LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8, 3/4""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2""",-
CS3SA1,VL,CHL,4,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1""",1,-,-,-,SW,800,3.8,0,CLV24F0B2B,"SUMINISTRO DE LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8, 1""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2""",-
CS3SA1,VL,CHL,4,"Lift Check Valve Socket Welding Ends, API 602, ASTM A105, Class 800, Installation: Horizontal or Vertical, SW Ends, Ends as per ASME B16.11, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Piston Type Obturator, API Trim No 8","LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8","1-1/2""",1.5,-,-,-,SW,800,9.1,0,CLV24F0B2B,"SUMINISTRO DE LIFT CHECK VALVE SW, API 602, A105, CL 800, INST HORIZ/VERT, SW, B16.11, BOLTED COVER, SPW SS304/GRAPH, PISTON TYPE OBTURATOR, TRIM #8, 1-1/2""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","2""",2,-,-,-,RF,300,21,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 2""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","3""",3,-,-,-,RF,300,43,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 3""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 3""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 3""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","4""",4,-,-,-,RF,300,61,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 4""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 4""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 4""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","6""",6,-,-,-,RF,300,131,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 6""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 6""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","8""",8,-,-,-,RF,300,213,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 8""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 8""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","10""",10,-,-,-,RF,300,384,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 10""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 10""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","12""",12,-,-,-,RF,300,449,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 12""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 12""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","14""",14,-,-,-,RF,300,680,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 14""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 14""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","16""",16,-,-,-,RF,300,840,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 16""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 16""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","18""",18,-,-,-,RF,300,1025,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 18""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 18""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","20""",20,-,-,-,RF,300,1320,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 20""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 20""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20""",-
CS3SA1,VL,CHS,4,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 300, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","24""",24,-,-,-,RF,300,1960,0,CKV22A0B2B,"SUMINISTRO DE SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 300, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8, 24""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO 24""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24""",-
CS3SA1,VL,DBB,4,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 300, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 300, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","3/4""",0.75,-,-,-,RF,300,3.4,0,MFV22A0I2I,"SUMINISTRO DE INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 300, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE, 3/4""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO MENORES 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2""",-
CS3SA1,VL,DBB,4,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 300, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 300, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1""",1,-,-,-,RF,300,3.4,0,MFV22A0I2I,"SUMINISTRO DE INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 300, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE, 1""","PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 300 DE DIAMETRO MENORES 2""","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2""",-
